coin_id,year,tags
'afg_abbasi_1_1',1880,'none'
'afg_abbasi_1_1',1881,'none'
'afg_abbasi_1_1',1882,'none'
'afg_abbasi_1_1',1883,'none'
'afg_abbasi_1_1',1884,'none'
'afg_abbasi_1_1',1885,'none'
'afg_abbasi_1_1',1886,'none'
'afg_abbasi_1_1',1887,'none'
'afg_abbasi_1_1',1888,'none'
'afg_abbasi_1_1',1889,'none'
'afg_abbasi_1_1',1890,'none'
'afg_abbasi_1_1',1891,'none'
'afg_abbasi_1_1',1892,'none'
'afg_abbasi_1_1',1893,'none'
'afg_abbasi_1_1',1894,'none'
'afg_abbasi_1_1',1895,'none'
'afg_abbasi_1_1',1896,'none'
'afg_abbasi_1_1',1897,'none'
'afg_abbasi_1_1',1898,'none'
'afg_abbasi_1_1',1899,'none'
'afg_abbasi_1_1',1900,'none'
'afg_abbasi_1_1',1901,'none'
'afg_abbasi_1_1',1902,'none'
'afg_abbasi_1_1',1903,'none'
'afg_abbasi_1_1',1904,'none'
'afg_abbasi_1_1',1905,'none'
'afg_abbasi_1_1',1906,'none'
'afg_abbasi_1_1',1907,'none'
'afg_abbasi_1_1',1908,'none'
'afg_abbasi_1_1',1909,'none'
'afg_abbasi_1_1',1910,'none'
'afg_abbasi_1_1',1911,'none'
'afg_abbasi_1_1',1912,'none'
'afg_abbasi_1_1',1913,'none'
'afg_abbasi_1_1',1914,'none'
'afg_abbasi_1_1',1915,'none'
'afg_abbasi_1_1',1916,'none'
'afg_abbasi_1_1',1917,'none'
'afg_abbasi_1_1',1918,'none'
'afg_abbasi_1_1',1919,'none'
'afg_afghani_1_1',1919,'none'
'afg_afghani_1_1',1920,'none'
'afg_afghani_1_1',1921,'none'
'afg_afghani_1_1',1922,'none'
'afg_afghani_1_1',1923,'none'
'afg_afghani_1_1',1924,'none'
'afg_afghani_1_1',1925,'none'
'afg_afghani_1_1',1926,'none'
'afg_afghani_1_1',1927,'none'
'afg_afghani_1_1',1928,'none'
'afg_afghani_1_1',1929,'none'
'afg_afghani_1_1',1930,'none'
'afg_afghani_1_1',1931,'none'
'afg_afghani_1_1',1932,'none'
'afg_afghani_1_1',1933,'none'
'afg_afghani_20_1',1929,'none'
'afg_afghani_20_1',1930,'none'
'afg_afghani_20_1',1931,'none'
'afg_afghani_fractional_1_2_1',1919,'none'
'afg_afghani_fractional_1_2_1',1920,'none'
'afg_afghani_fractional_1_2_1',1921,'none'
'afg_afghani_fractional_1_2_1',1922,'none'
'afg_afghani_fractional_1_2_1',1923,'none'
'afg_afghani_fractional_1_2_1',1924,'none'
'afg_afghani_fractional_1_2_1',1925,'none'
'afg_afghani_fractional_1_2_1',1926,'none'
'afg_afghani_fractional_1_2_1',1927,'none'
'afg_afghani_fractional_1_2_1',1928,'none'
'afg_afghani_fractional_1_2_1',1929,'none'
'afg_afghani_fractional_1_2_1',1930,'none'
'afg_afghani_fractional_1_2_1',1931,'none'
'afg_afghani_fractional_1_2_1',1932,'none'
'afg_afghani_fractional_1_2_1',1933,'none'
'afg_afghani_fractional_1_2_2',1933,'none'
'afg_afghani_fractional_1_2_2',1934,'none'
'afg_afghani_fractional_1_2_2',1935,'none'
'afg_afghani_fractional_1_2_2',1936,'none'
'afg_afghani_fractional_1_2_2',1937,'none'
'afg_afghani_fractional_2_1_2_1',1919,'none'
'afg_afghani_fractional_2_1_2_1',1920,'none'
'afg_afghani_fractional_2_1_2_1',1921,'none'
'afg_afghani_fractional_2_1_2_1',1922,'none'
'afg_afghani_fractional_2_1_2_1',1923,'none'
'afg_afghani_fractional_2_1_2_1',1924,'none'
'afg_afghani_fractional_2_1_2_1',1925,'none'
'afg_afghani_fractional_2_1_2_1',1926,'none'
'afg_afghani_fractional_2_1_2_1',1927,'none'
'afg_afghani_fractional_2_1_2_1',1928,'none'
'afg_afghani_fractional_2_1_2_1',1929,'none'
'afg_afghani_fractional_2_1_2_1',1930,'none'
'afg_afghani_fractional_2_1_2_1',1931,'none'
'afg_afghani_fractional_2_1_2_1',1932,'none'
'afg_afghani_fractional_2_1_2_1',1933,'none'
'afg_habibi_1_1',1929,'none'
'afg_habibi_1_1',1930,'none'
'afg_habibi_1_1',1931,'none'
'afg_qiran_1_1',1880,'none'
'afg_qiran_1_1',1881,'none'
'afg_qiran_1_1',1882,'none'
'afg_qiran_1_1',1883,'none'
'afg_qiran_1_1',1884,'none'
'afg_qiran_1_1',1885,'none'
'afg_qiran_1_1',1886,'none'
'afg_qiran_1_1',1887,'none'
'afg_qiran_1_1',1888,'none'
'afg_qiran_1_1',1889,'none'
'afg_qiran_1_1',1890,'none'
'afg_qiran_1_1',1891,'none'
'afg_qiran_1_1',1892,'none'
'afg_qiran_1_1',1893,'none'
'afg_qiran_1_1',1894,'none'
'afg_qiran_1_1',1895,'none'
'afg_qiran_1_1',1896,'none'
'afg_qiran_1_1',1897,'none'
'afg_qiran_1_1',1898,'none'
'afg_qiran_1_1',1899,'none'
'afg_qiran_1_1',1900,'none'
'afg_qiran_1_1',1901,'none'
'afg_qiran_1_1',1902,'none'
'afg_qiran_1_1',1903,'none'
'afg_qiran_1_1',1904,'none'
'afg_qiran_1_1',1905,'none'
'afg_qiran_1_1',1906,'none'
'afg_qiran_1_1',1907,'none'
'afg_qiran_1_1',1908,'none'
'afg_qiran_1_1',1909,'none'
'afg_qiran_1_1',1910,'none'
'afg_qiran_1_1',1911,'none'
'afg_qiran_1_1',1912,'none'
'afg_qiran_1_1',1913,'none'
'afg_qiran_1_1',1914,'none'
'afg_qiran_1_1',1915,'none'
'afg_qiran_1_1',1916,'none'
'afg_qiran_1_1',1917,'none'
'afg_qiran_1_1',1918,'none'
'afg_qiran_1_1',1919,'none'
'afg_qiran_1_2',1919,'none'
'afg_qiran_1_2',1920,'none'
'afg_qiran_1_2',1921,'none'
'afg_qiran_1_2',1922,'none'
'afg_qiran_1_2',1923,'none'
'afg_qiran_1_2',1924,'none'
'afg_qiran_1_2',1925,'none'
'afg_qiran_1_2',1926,'none'
'afg_qiran_1_2',1927,'none'
'afg_qiran_1_2',1928,'none'
'afg_qiran_1_2',1929,'none'
'afg_qiran_1_2',1930,'none'
'afg_qiran_1_2',1931,'none'
'afg_qiran_1_2',1932,'none'
'afg_qiran_1_2',1933,'none'
'afg_rupee_1_1',1880,'none'
'afg_rupee_1_1',1881,'none'
'afg_rupee_1_1',1882,'none'
'afg_rupee_1_1',1883,'none'
'afg_rupee_1_1',1884,'none'
'afg_rupee_1_1',1885,'none'
'afg_rupee_1_1',1886,'none'
'afg_rupee_1_1',1887,'none'
'afg_rupee_1_1',1888,'none'
'afg_rupee_1_1',1889,'none'
'afg_rupee_1_1',1890,'none'
'afg_rupee_1_1',1891,'none'
'afg_rupee_1_1',1892,'none'
'afg_rupee_1_1',1893,'none'
'afg_rupee_1_1',1894,'none'
'afg_rupee_1_1',1895,'none'
'afg_rupee_1_1',1896,'none'
'afg_rupee_1_1',1897,'none'
'afg_rupee_1_1',1898,'none'
'afg_rupee_1_1',1899,'none'
'afg_rupee_1_1',1900,'none'
'afg_rupee_1_1',1901,'none'
'afg_rupee_1_1',1902,'none'
'afg_rupee_1_1',1903,'none'
'afg_rupee_1_1',1904,'none'
'afg_rupee_1_1',1905,'none'
'afg_rupee_1_1',1906,'none'
'afg_rupee_1_1',1907,'none'
'afg_rupee_1_1',1908,'none'
'afg_rupee_1_1',1909,'none'
'afg_rupee_1_1',1910,'none'
'afg_rupee_1_1',1911,'none'
'afg_rupee_1_1',1912,'none'
'afg_rupee_1_1',1913,'none'
'afg_rupee_1_1',1914,'none'
'afg_rupee_1_1',1915,'none'
'afg_rupee_1_1',1916,'none'
'afg_rupee_1_1',1917,'none'
'afg_rupee_1_1',1918,'none'
'afg_rupee_1_1',1919,'none'
'afg_rupee_1_2',1919,'none'
'afg_rupee_1_2',1920,'none'
'afg_rupee_1_2',1921,'none'
'afg_rupee_1_2',1922,'none'
'afg_rupee_1_2',1923,'none'
'afg_rupee_1_2',1924,'none'
'afg_rupee_1_2',1925,'none'
'afg_rupee_1_2',1926,'none'
'afg_rupee_1_2',1927,'none'
'afg_rupee_1_2',1928,'none'
'afg_rupee_1_2',1929,'none'
'afg_rupee_1_2',1930,'none'
'afg_rupee_1_2',1931,'none'
'afg_rupee_1_2',1932,'none'
'afg_rupee_1_2',1933,'none'
'afg_rupee_5_1',1880,'none'
'afg_rupee_5_1',1881,'none'
'afg_rupee_5_1',1882,'none'
'afg_rupee_5_1',1883,'none'
'afg_rupee_5_1',1884,'none'
'afg_rupee_5_1',1885,'none'
'afg_rupee_5_1',1886,'none'
'afg_rupee_5_1',1887,'none'
'afg_rupee_5_1',1888,'none'
'afg_rupee_5_1',1889,'none'
'afg_rupee_5_1',1890,'none'
'afg_rupee_5_1',1891,'none'
'afg_rupee_5_1',1892,'none'
'afg_rupee_5_1',1893,'none'
'afg_rupee_5_1',1894,'none'
'afg_rupee_5_1',1895,'none'
'afg_rupee_5_1',1896,'none'
'afg_rupee_5_1',1897,'none'
'afg_rupee_5_1',1898,'none'
'afg_rupee_5_1',1899,'none'
'afg_rupee_5_1',1900,'none'
'afg_rupee_5_1',1901,'none'
'afg_rupee_5_1',1902,'none'
'afg_rupee_5_1',1903,'none'
'afg_rupee_5_1',1904,'none'
'afg_rupee_5_1',1905,'none'
'afg_rupee_5_1',1906,'none'
'afg_rupee_5_1',1907,'none'
'afg_rupee_5_1',1908,'none'
'afg_rupee_5_1',1909,'none'
'afg_rupee_5_1',1910,'none'
'afg_rupee_5_1',1911,'none'
'afg_rupee_5_1',1912,'none'
'afg_rupee_5_1',1913,'none'
'afg_rupee_5_1',1914,'none'
'afg_rupee_5_1',1915,'none'
'afg_rupee_5_1',1916,'none'
'afg_rupee_5_1',1917,'none'
'afg_rupee_5_1',1918,'none'
'afg_rupee_5_1',1919,'none'
'afg_rupee_fractional_2_1_2_1',1919,'none'
'afg_rupee_fractional_2_1_2_1',1920,'none'
'afg_rupee_fractional_2_1_2_1',1921,'none'
'afg_rupee_fractional_2_1_2_1',1922,'none'
'afg_rupee_fractional_2_1_2_1',1923,'none'
'afg_rupee_fractional_2_1_2_1',1924,'none'
'afg_rupee_fractional_2_1_2_1',1925,'none'
'afg_rupee_fractional_2_1_2_1',1926,'none'
'afg_rupee_fractional_2_1_2_1',1927,'none'
'afg_rupee_fractional_2_1_2_1',1928,'none'
'afg_rupee_fractional_2_1_2_1',1929,'none'
'afg_rupee_fractional_2_1_2_1',1930,'none'
'afg_rupee_fractional_2_1_2_1',1931,'none'
'afg_rupee_fractional_2_1_2_1',1932,'none'
'afg_rupee_fractional_2_1_2_1',1933,'none'
'afg_sanar_1_1',1880,'none'
'afg_sanar_1_1',1881,'none'
'afg_sanar_1_1',1882,'none'
'afg_sanar_1_1',1883,'none'
'afg_sanar_1_1',1884,'none'
'afg_sanar_1_1',1885,'none'
'afg_sanar_1_1',1886,'none'
'afg_sanar_1_1',1887,'none'
'afg_sanar_1_1',1888,'none'
'afg_sanar_1_1',1889,'none'
'afg_sanar_1_1',1890,'none'
'afg_sanar_1_1',1891,'none'
'afg_sanar_1_1',1892,'none'
'afg_sanar_1_1',1893,'none'
'afg_sanar_1_1',1894,'none'
'afg_sanar_1_1',1895,'none'
'afg_sanar_1_1',1896,'none'
'afg_sanar_1_1',1897,'none'
'afg_sanar_1_1',1898,'none'
'afg_sanar_1_1',1899,'none'
'afg_sanar_1_1',1900,'none'
'afg_sanar_1_1',1901,'none'
'afg_sanar_1_1',1902,'none'
'afg_sanar_1_1',1903,'none'
'afg_sanar_1_1',1904,'none'
'afg_sanar_1_1',1905,'none'
'afg_sanar_1_1',1906,'none'
'afg_sanar_1_1',1907,'none'
'afg_sanar_1_1',1908,'none'
'afg_sanar_1_1',1909,'none'
'afg_sanar_1_1',1910,'none'
'afg_sanar_1_1',1911,'none'
'afg_sanar_1_1',1912,'none'
'afg_sanar_1_1',1913,'none'
'afg_sanar_1_1',1914,'none'
'afg_sanar_1_1',1915,'none'
'afg_sanar_1_1',1916,'none'
'afg_sanar_1_1',1917,'none'
'afg_sanar_1_1',1918,'none'
'afg_sanar_1_1',1919,'none'
'afg_tilla_1_1',1880,'none'
'afg_tilla_1_1',1881,'none'
'afg_tilla_1_1',1882,'none'
'afg_tilla_1_1',1883,'none'
'afg_tilla_1_1',1884,'none'
'afg_tilla_1_1',1885,'none'
'afg_tilla_1_1',1886,'none'
'afg_tilla_1_1',1887,'none'
'afg_tilla_1_1',1888,'none'
'afg_tilla_1_1',1889,'none'
'afg_tilla_1_1',1890,'none'
'afg_tilla_1_1',1891,'none'
'afg_tilla_1_1',1892,'none'
'afg_tilla_1_1',1893,'none'
'afg_tilla_1_1',1894,'none'
'afg_tilla_1_1',1895,'none'
'afg_tilla_1_1',1896,'none'
'afg_tilla_1_1',1897,'none'
'afg_tilla_1_1',1898,'none'
'afg_tilla_1_1',1899,'none'
'afg_tilla_1_1',1900,'none'
'afg_tilla_1_1',1901,'none'
'afg_tilla_1_1',1902,'none'
'afg_tilla_1_1',1903,'none'
'afg_tilla_1_1',1904,'none'
'afg_tilla_1_1',1905,'none'
'afg_tilla_1_1',1906,'none'
'afg_tilla_1_1',1907,'none'
'afg_tilla_1_1',1908,'none'
'afg_tilla_1_1',1909,'none'
'afg_tilla_1_1',1910,'none'
'afg_tilla_1_1',1911,'none'
'afg_tilla_1_1',1912,'none'
'afg_tilla_1_1',1913,'none'
'afg_tilla_1_1',1914,'none'
'afg_tilla_1_1',1915,'none'
'afg_tilla_1_1',1916,'none'
'afg_tilla_1_1',1917,'none'
'afg_tilla_1_1',1918,'none'
'afg_tilla_1_1',1919,'none'
'afg_tilla_1_2',1920,'none'
'afg_tilla_1_3',1921,'none'
'afg_tilla_1_3',1922,'none'
'afg_tilla_1_3',1923,'none'
'afg_tilla_1_3',1924,'none'
'afg_tilla_1_3',1925,'none'
'afg_tilla_1_3',1926,'none'
'afg_tilla_1_3',1927,'none'
'afg_tilla_1_4',1934,'none'
'afg_tilla_1_5',1935,'none'
'afg_tilla_1_5',1936,'none'
'afg_tilla_1_5',1937,'none'
'afg_tilla_1_5',1938,'none'
'afg_tilla_2_1',1880,'none'
'afg_tilla_2_1',1881,'none'
'afg_tilla_2_1',1882,'none'
'afg_tilla_2_1',1883,'none'
'afg_tilla_2_1',1884,'none'
'afg_tilla_2_1',1885,'none'
'afg_tilla_2_1',1886,'none'
'afg_tilla_2_1',1887,'none'
'afg_tilla_2_1',1888,'none'
'afg_tilla_2_1',1889,'none'
'afg_tilla_2_1',1890,'none'
'afg_tilla_2_1',1891,'none'
'afg_tilla_2_1',1892,'none'
'afg_tilla_2_1',1893,'none'
'afg_tilla_2_1',1894,'none'
'afg_tilla_2_1',1895,'none'
'afg_tilla_2_1',1896,'none'
'afg_tilla_2_1',1897,'none'
'afg_tilla_2_1',1898,'none'
'afg_tilla_2_1',1899,'none'
'afg_tilla_2_1',1900,'none'
'afg_tilla_2_1',1901,'none'
'afg_tilla_2_1',1902,'none'
'afg_tilla_2_1',1903,'none'
'afg_tilla_2_1',1904,'none'
'afg_tilla_2_1',1905,'none'
'afg_tilla_2_1',1906,'none'
'afg_tilla_2_1',1907,'none'
'afg_tilla_2_1',1908,'none'
'afg_tilla_2_1',1909,'none'
'afg_tilla_2_1',1910,'none'
'afg_tilla_2_1',1911,'none'
'afg_tilla_2_1',1912,'none'
'afg_tilla_2_1',1913,'none'
'afg_tilla_2_1',1914,'none'
'afg_tilla_2_1',1915,'none'
'afg_tilla_2_1',1916,'none'
'afg_tilla_2_1',1917,'none'
'afg_tilla_2_1',1918,'none'
'afg_tilla_2_1',1919,'none'
'afg_tilla_2_2',1920,'none'
'afg_tilla_2_3',1921,'none'
'afg_tilla_2_3',1922,'none'
'afg_tilla_2_3',1923,'none'
'afg_tilla_2_3',1924,'none'
'afg_tilla_2_3',1925,'none'
'afg_tilla_2_3',1926,'none'
'afg_tilla_2_3',1927,'none'
'afg_tilla_2_4',1935,'none'
'afg_tilla_2_4',1936,'none'
'afg_tilla_2_4',1937,'none'
'afg_tilla_2_4',1938,'none'
'afg_tilla_5_1',1920,'none'
'afg_tilla_fractional_1_2_1',1920,'none'
'afg_tilla_fractional_1_2_2',1921,'none'
'afg_tilla_fractional_1_2_2',1922,'none'
'afg_tilla_fractional_1_2_2',1923,'none'
'afg_tilla_fractional_1_2_2',1924,'none'
'afg_tilla_fractional_1_2_2',1925,'none'
'afg_tilla_fractional_1_2_2',1926,'none'
'afg_tilla_fractional_1_2_2',1927,'none'
'afg_tilla_fractional_2_1_2_1',1921,'none'
'afg_tilla_fractional_2_1_2_1',1922,'none'
'afg_tilla_fractional_2_1_2_1',1923,'none'
'afg_tilla_fractional_2_1_2_1',1924,'none'
'afg_tilla_fractional_2_1_2_1',1925,'none'
'afg_tilla_fractional_2_1_2_1',1926,'none'
'afg_tilla_fractional_2_1_2_1',1927,'none'
'alb_frang ar_100_1',1926,'none'
'alb_frang ar_100_1',1927,'none'
'alb_frang ar_100_1',1928,'none'
'alb_frang ar_100_1',1929,'none'
'alb_frang ar_100_1',1930,'none'
'alb_frang ar_100_1',1931,'none'
'alb_frang ar_100_1',1932,'none'
'alb_frang ar_100_1',1933,'none'
'alb_frang ar_100_1',1934,'none'
'alb_frang ar_100_1',1935,'none'
'alb_frang ar_100_1',1936,'none'
'alb_frang ar_100_1',1937,'none'
'alb_frang ar_100_1',1938,'none'
'alb_frang ar_10_1',1926,'none'
'alb_frang ar_10_1',1927,'none'
'alb_frang ar_10_1',1928,'none'
'alb_frang ar_10_1',1929,'none'
'alb_frang ar_10_1',1930,'none'
'alb_frang ar_10_1',1931,'none'
'alb_frang ar_10_1',1932,'none'
'alb_frang ar_10_1',1933,'none'
'alb_frang ar_10_1',1934,'none'
'alb_frang ar_10_1',1935,'none'
'alb_frang ar_10_1',1936,'none'
'alb_frang ar_10_1',1937,'none'
'alb_frang ar_10_1',1938,'none'
'alb_frang ar_1_1',1925,'none'
'alb_frang ar_1_1',1926,'none'
'alb_frang ar_1_1',1927,'none'
'alb_frang ar_1_1',1928,'none'
'alb_frang ar_1_1',1929,'none'
'alb_frang ar_1_1',1930,'none'
'alb_frang ar_1_1',1931,'none'
'alb_frang ar_1_1',1932,'none'
'alb_frang ar_1_1',1933,'none'
'alb_frang ar_1_1',1934,'none'
'alb_frang ar_1_1',1935,'none'
'alb_frang ar_1_1',1936,'none'
'alb_frang ar_1_1',1937,'none'
'alb_frang ar_20_1',1926,'none'
'alb_frang ar_20_1',1927,'none'
'alb_frang ar_20_1',1928,'none'
'alb_frang ar_20_1',1929,'none'
'alb_frang ar_20_1',1930,'none'
'alb_frang ar_20_1',1931,'none'
'alb_frang ar_20_1',1932,'none'
'alb_frang ar_20_1',1933,'none'
'alb_frang ar_20_1',1934,'none'
'alb_frang ar_20_1',1935,'none'
'alb_frang ar_20_1',1936,'none'
'alb_frang ar_20_1',1937,'none'
'alb_frang ar_20_1',1938,'none'
'alb_frang ar_2_1',1925,'none'
'alb_frang ar_2_1',1926,'none'
'alb_frang ar_2_1',1927,'none'
'alb_frang ar_2_1',1928,'none'
'alb_frang ar_2_1',1929,'none'
'alb_frang ar_2_1',1930,'none'
'alb_frang ar_2_1',1931,'none'
'alb_frang ar_2_1',1932,'none'
'alb_frang ar_2_1',1933,'none'
'alb_frang ar_2_1',1934,'none'
'alb_frang ar_2_1',1935,'none'
'alb_frang ar_2_1',1936,'none'
'alb_frang ar_2_1',1937,'none'
'alb_frang ar_50_1',1926,'none'
'alb_frang ar_50_1',1927,'none'
'alb_frang ar_50_1',1928,'none'
'alb_frang ar_50_1',1929,'none'
'alb_frang ar_50_1',1930,'none'
'alb_frang ar_50_1',1931,'none'
'alb_frang ar_50_1',1932,'none'
'alb_frang ar_50_1',1933,'none'
'alb_frang ar_50_1',1934,'none'
'alb_frang ar_50_1',1935,'none'
'alb_frang ar_50_1',1936,'none'
'alb_frang ar_50_1',1937,'none'
'alb_frang ar_50_1',1938,'none'
'alb_frang ar_5_1',1925,'none'
'alb_frang ar_5_1',1926,'none'
'alb_frang ar_5_1',1927,'none'
'alb_frang ar_5_1',1928,'none'
'alb_frang ar_5_1',1929,'none'
'alb_frang ar_5_1',1930,'none'
'alb_frang ar_5_1',1931,'none'
'alb_frang ar_5_1',1932,'none'
'alb_frang ar_5_1',1933,'none'
'alb_frang ar_5_1',1934,'none'
'alb_frang ar_5_1',1935,'none'
'alb_frang ar_5_1',1936,'none'
'alb_frang ar_5_1',1937,'none'
'alb_lek_10_1',1937,'none'
'alb_lek_5_1',1937,'none'
'arg_argentino_1_1',1881,'none'
'arg_argentino_1_1',1882,'none'
'arg_argentino_1_1',1883,'none'
'arg_argentino_1_1',1884,'none'
'arg_argentino_1_1',1885,'none'
'arg_argentino_1_1',1886,'none'
'arg_argentino_1_1',1887,'none'
'arg_argentino_1_1',1888,'none'
'arg_argentino_1_1',1889,'none'
'arg_argentino_1_1',1890,'none'
'arg_argentino_1_1',1891,'none'
'arg_argentino_1_1',1892,'none'
'arg_argentino_1_1',1893,'none'
'arg_argentino_1_1',1894,'none'
'arg_argentino_1_1',1895,'none'
'arg_argentino_1_1',1896,'none'
'arg_argentino_fractional_1_2_1',1884,'none'
'arg_centavo_10_1',1881,'none'
'arg_centavo_10_1',1882,'none'
'arg_centavo_10_1',1883,'none'
'arg_centavo_20_1',1881,'none'
'arg_centavo_20_1',1882,'none'
'arg_centavo_20_1',1883,'none'
'arg_centavo_50_1',1881,'none'
'arg_centavo_50_1',1882,'none'
'arg_centavo_50_1',1883,'none'
'arg_peso_1_1',1881,'none'
'arg_peso_1_1',1882,'none'
'arg_peso_1_1',1883,'none'
'aus_crown_1_1',1937,'none'
'aus_crown_1_1',1938,'none'
'aus_florin_1_1',1910,'none'
'aus_florin_1_1',1911,'none'
'aus_florin_1_1',1912,'none'
'aus_florin_1_1',1913,'none'
'aus_florin_1_1',1914,'none'
'aus_florin_1_1',1915,'none'
'aus_florin_1_1',1916,'none'
'aus_florin_1_1',1917,'none'
'aus_florin_1_1',1918,'none'
'aus_florin_1_1',1919,'none'
'aus_florin_1_1',1920,'none'
'aus_florin_1_1',1921,'none'
'aus_florin_1_1',1922,'none'
'aus_florin_1_1',1923,'none'
'aus_florin_1_1',1924,'none'
'aus_florin_1_1',1925,'none'
'aus_florin_1_1',1926,'none'
'aus_florin_1_1',1927,'none'
'aus_florin_1_1',1928,'none'
'aus_florin_1_1',1929,'none'
'aus_florin_1_1',1930,'none'
'aus_florin_1_1',1931,'none'
'aus_florin_1_1',1932,'none'
'aus_florin_1_1',1933,'none'
'aus_florin_1_1',1934,'none'
'aus_florin_1_1',1935,'none'
'aus_florin_1_1',1936,'none'
'aus_florin_1_1',1938,'none'
'aus_florin_1_1',1939,'none'
'aus_florin_1_1',1940,'none'
'aus_florin_1_1',1941,'none'
'aus_florin_1_1',1942,'none'
'aus_florin_1_1',1943,'none'
'aus_florin_1_1',1944,'none'
'aus_florin_1_1',1945,'none'
'aus_florin_1_2',1946,'none'
'aus_florin_1_2',1947,'none'
'aus_florin_1_2',1951,'none'
'aus_florin_1_2',1952,'none'
'aus_florin_1_2',1953,'none'
'aus_florin_1_2',1954,'none'
'aus_florin_1_2',1956,'none'
'aus_florin_1_2',1957,'none'
'aus_florin_1_2',1958,'none'
'aus_florin_1_2',1959,'none'
'aus_florin_1_2',1960,'none'
'aus_florin_1_2',1961,'none'
'aus_florin_1_2',1962,'none'
'aus_florin_1_2',1963,'none'
'aus_penny_3_1',1910,'none'
'aus_penny_3_1',1911,'none'
'aus_penny_3_1',1912,'none'
'aus_penny_3_1',1913,'none'
'aus_penny_3_1',1914,'none'
'aus_penny_3_1',1915,'none'
'aus_penny_3_1',1916,'none'
'aus_penny_3_1',1917,'none'
'aus_penny_3_1',1918,'none'
'aus_penny_3_1',1919,'none'
'aus_penny_3_1',1920,'none'
'aus_penny_3_1',1921,'none'
'aus_penny_3_1',1922,'none'
'aus_penny_3_1',1923,'none'
'aus_penny_3_1',1924,'none'
'aus_penny_3_1',1925,'none'
'aus_penny_3_1',1926,'none'
'aus_penny_3_1',1927,'none'
'aus_penny_3_1',1928,'none'
'aus_penny_3_1',1929,'none'
'aus_penny_3_1',1930,'none'
'aus_penny_3_1',1931,'none'
'aus_penny_3_1',1932,'none'
'aus_penny_3_1',1933,'none'
'aus_penny_3_1',1934,'none'
'aus_penny_3_1',1935,'none'
'aus_penny_3_1',1936,'none'
'aus_penny_3_1',1938,'none'
'aus_penny_3_1',1939,'none'
'aus_penny_3_1',1940,'none'
'aus_penny_3_1',1941,'none'
'aus_penny_3_1',1942,'none'
'aus_penny_3_1',1943,'none'
'aus_penny_3_1',1944,'none'
'aus_penny_3_2',1947,'none'
'aus_penny_3_2',1948,'none'
'aus_penny_3_2',1949,'none'
'aus_penny_3_2',1950,'none'
'aus_penny_3_2',1951,'none'
'aus_penny_3_2',1952,'none'
'aus_penny_3_2',1953,'none'
'aus_penny_3_2',1954,'none'
'aus_penny_3_2',1955,'none'
'aus_penny_3_2',1956,'none'
'aus_penny_3_2',1957,'none'
'aus_penny_3_2',1958,'none'
'aus_penny_3_2',1959,'none'
'aus_penny_3_2',1960,'none'
'aus_penny_3_2',1961,'none'
'aus_penny_3_2',1962,'none'
'aus_penny_3_2',1963,'none'
'aus_penny_3_2',1964,'none'
'aus_penny_6_1',1910,'none'
'aus_penny_6_1',1911,'none'
'aus_penny_6_1',1912,'none'
'aus_penny_6_1',1913,'none'
'aus_penny_6_1',1914,'none'
'aus_penny_6_1',1915,'none'
'aus_penny_6_1',1916,'none'
'aus_penny_6_1',1917,'none'
'aus_penny_6_1',1918,'none'
'aus_penny_6_1',1919,'none'
'aus_penny_6_1',1920,'none'
'aus_penny_6_1',1921,'none'
'aus_penny_6_1',1922,'none'
'aus_penny_6_1',1923,'none'
'aus_penny_6_1',1924,'none'
'aus_penny_6_1',1925,'none'
'aus_penny_6_1',1926,'none'
'aus_penny_6_1',1927,'none'
'aus_penny_6_1',1928,'none'
'aus_penny_6_1',1929,'none'
'aus_penny_6_1',1930,'none'
'aus_penny_6_1',1931,'none'
'aus_penny_6_1',1932,'none'
'aus_penny_6_1',1933,'none'
'aus_penny_6_1',1934,'none'
'aus_penny_6_1',1935,'none'
'aus_penny_6_1',1936,'none'
'aus_penny_6_1',1938,'none'
'aus_penny_6_1',1939,'none'
'aus_penny_6_1',1940,'none'
'aus_penny_6_1',1941,'none'
'aus_penny_6_1',1942,'none'
'aus_penny_6_1',1943,'none'
'aus_penny_6_1',1944,'none'
'aus_penny_6_1',1945,'none'
'aus_penny_6_2',1946,'none'
'aus_penny_6_2',1948,'none'
'aus_penny_6_2',1950,'none'
'aus_penny_6_2',1951,'none'
'aus_penny_6_2',1952,'none'
'aus_penny_6_2',1953,'none'
'aus_penny_6_2',1954,'none'
'aus_penny_6_2',1955,'none'
'aus_penny_6_2',1956,'none'
'aus_penny_6_2',1957,'none'
'aus_penny_6_2',1958,'none'
'aus_penny_6_2',1959,'none'
'aus_penny_6_2',1960,'none'
'aus_penny_6_2',1961,'none'
'aus_penny_6_2',1962,'none'
'aus_penny_6_2',1963,'none'
'aus_shilling_1_1',1910,'none'
'aus_shilling_1_1',1911,'none'
'aus_shilling_1_1',1912,'none'
'aus_shilling_1_1',1913,'none'
'aus_shilling_1_1',1914,'none'
'aus_shilling_1_1',1915,'none'
'aus_shilling_1_1',1916,'none'
'aus_shilling_1_1',1917,'none'
'aus_shilling_1_1',1918,'none'
'aus_shilling_1_1',1919,'none'
'aus_shilling_1_1',1920,'none'
'aus_shilling_1_1',1921,'none'
'aus_shilling_1_1',1922,'none'
'aus_shilling_1_1',1923,'none'
'aus_shilling_1_1',1924,'none'
